antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER CUPS', 'SET6 RED SPOTTY PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.031746031746031744,0.049886621315192746,0.027210884353741496,0.8571428571428572,17.181818181818183,1.0,0.025627182089767123,6.650793650793654,0.9726775956284154,0.49999999999999994,0.8496420047732698,0.7012987012987013
frozenset({'PACK OF 6 SKULL PAPER PLATES'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER CUPS', 'SET6 RED SPOTTY PAPER CUPS'})",0.049886621315192746,0.031746031746031744,0.027210884353741496,0.5454545454545454,17.18181818181818,1.0,0.025627182089767123,2.13015873015873,0.9912490055688147,0.49999999999999994,0.5305514157973173,0.7012987012987013
frozenset({'RETROSPOT PARTY BAG  STICKER SET'}),frozenset({'WOODLAND PARTY BAG  STICKER SET'}),0.05442176870748299,0.034013605442176874,0.031746031746031744,0.5833333333333334,17.15,1.0,0.02989495117775001,2.3183673469387758,0.9958890030832476,0.5599999999999999,0.568661971830986,0.7583333333333333
frozenset({'WOODLAND PARTY BAG  STICKER SET'}),frozenset({'RETROSPOT PARTY BAG  STICKER SET'}),0.034013605442176874,0.05442176870748299,0.031746031746031744,0.9333333333333332,17.15,1.0,0.02989495117775001,14.183673469387735,0.9748490945674044,0.5599999999999999,0.9294964028776977,0.7583333333333333
frozenset({'EDWARDIAN PARASOL RED'}),frozenset({'EDWARDIAN PARASOL BLACK'}),0.02947845804988662,0.04081632653061224,0.02040816326530612,0.6923076923076923,16.961538461538463,1.0,0.019204960895922992,3.1173469387755097,0.969626168224299,0.409090909090909,0.679214402618658,0.5961538461538461
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.05895691609977324,0.022675736961451247,0.022675736961451247,0.3846153846153846,16.96153846153846,1.0,0.02133884543991444,1.5881519274376417,1.0000000000000002,0.3846153846153846,0.3703373192932357,0.6923076923076923
frozenset({'POPPYS PLAYHOUSE KITCHEN'}),frozenset({'POPPYS PLAYHOUSE BATHROOM'}),0.05442176870748299,0.02947845804988662,0.027210884353741496,0.5,16.96153846153846,1.0,0.025606614527897326,1.9410430839002268,0.9952038369304557,0.4800000000000001,0.4848130841121495,0.7115384615384615
frozenset({'LUNCH BAG ALPHABET DESIGN'}),"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN '})",0.022675736961451247,0.05895691609977324,0.022675736961451247,1.0,16.96153846153846,1.0,0.02133884543991444,inf,0.962877030162413,0.3846153846153846,1.0,0.6923076923076923
frozenset({'EDWARDIAN PARASOL BLACK'}),frozenset({'EDWARDIAN PARASOL RED'}),0.04081632653061224,0.02947845804988662,0.02040816326530612,0.5,16.96153846153846,1.0,0.019204960895922992,1.9410430839002268,0.9810874704491725,0.409090909090909,0.4848130841121495,0.5961538461538461
frozenset({'POPPYS PLAYHOUSE BATHROOM'}),frozenset({'POPPYS PLAYHOUSE KITCHEN'}),0.02947845804988662,0.05442176870748299,0.027210884353741496,0.923076923076923,16.96153846153846,1.0,0.025606614527897326,12.292517006802711,0.969626168224299,0.4800000000000001,0.9186496956281128,0.7115384615384615
"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'SET6 RED SPOTTY PAPER PLATES'})","frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET6 RED SPOTTY PAPER CUPS'})",0.031746031746031744,0.03854875283446712,0.02040816326530612,0.6428571428571428,16.676470588235293,1.0,0.019184393334053196,2.6920634920634914,0.9708561020036429,0.409090909090909,0.6285377358490566,0.5861344537815125
"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET6 RED SPOTTY PAPER CUPS'})","frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'SET6 RED SPOTTY PAPER PLATES'})",0.03854875283446712,0.031746031746031744,0.02040816326530612,0.5294117647058824,16.676470588235293,1.0,0.019184393334053196,2.057539682539683,0.9777253668763103,0.409090909090909,0.5139826422372228,0.5861344537815125
frozenset({'PACK OF 6 SKULL PAPER PLATES'}),"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET6 RED SPOTTY PAPER CUPS'})",0.049886621315192746,0.03854875283446712,0.031746031746031744,0.6363636363636364,16.50802139037433,1.0,0.02982296471120572,2.6439909297052155,0.9887487214456188,0.5599999999999999,0.6217838765008576,0.7299465240641712
"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET6 RED SPOTTY PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03854875283446712,0.049886621315192746,0.031746031746031744,0.8235294117647058,16.50802139037433,1.0,0.02982296471120572,5.38397581254724,0.977088948787062,0.5599999999999999,0.8142636529552154,0.7299465240641712
"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET6 RED SPOTTY PAPER CUPS'})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.03854875283446712,0.04308390022675737,0.027210884353741496,0.7058823529411765,16.38390092879257,1.0,0.025550053732755384,3.2535147392290256,0.9766116352201258,0.49999999999999994,0.6926400892110399,0.6687306501547987
frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET6 RED SPOTTY PAPER CUPS'})",0.04308390022675737,0.03854875283446712,0.027210884353741496,0.631578947368421,16.38390092879257,1.0,0.025550053732755384,2.609653385163589,0.9812401263823065,0.49999999999999994,0.6168073485600795,0.6687306501547987
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",0.05668934240362812,0.031746031746031744,0.02947845804988662,0.52,16.380000000000003,1.0,0.02767879638627938,2.0171957671957674,0.9953772189349113,0.5,0.5042622950819672,0.7242857142857143
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",0.05668934240362812,0.031746031746031744,0.02947845804988662,0.52,16.380000000000003,1.0,0.02767879638627938,2.0171957671957674,0.9953772189349113,0.5,0.5042622950819672,0.7242857142857143
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.031746031746031744,0.05668934240362812,0.02947845804988662,0.9285714285714286,16.38,1.0,0.02767879638627938,13.206349206349213,0.9697351828499369,0.5,0.9242788461538461,0.7242857142857143
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.031746031746031744,0.05668934240362812,0.02947845804988662,0.9285714285714286,16.38,1.0,0.02767879638627938,13.206349206349213,0.9697351828499369,0.5,0.9242788461538461,0.7242857142857143
"frozenset({'LUNCH BAG RED RETROSPOT', 'BLUE HARMONICA IN BOX '})",frozenset({'RED  HARMONICA IN BOX '}),0.022675736961451247,0.061224489795918366,0.022675736961451247,1.0,16.333333333333332,1.0,0.021287426535239948,inf,0.9605568445475638,0.3703703703703704,1.0,0.6851851851851851
frozenset({'RED  HARMONICA IN BOX '}),"frozenset({'LUNCH BAG RED RETROSPOT', 'BLUE HARMONICA IN BOX '})",0.061224489795918366,0.022675736961451247,0.022675736961451247,0.37037037037037035,16.333333333333332,1.0,0.021287426535239948,1.552220888355342,1.0,0.3703703703703704,0.35576179427687543,0.6851851851851851
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER CUPS'})",0.05668934240362812,0.02947845804988662,0.027210884353741496,0.48,16.283076923076923,1.0,0.025539769951820484,1.866387580673295,0.994991987179487,0.4615384615384615,0.4642056074766355,0.7015384615384614
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.02947845804988662,0.05668934240362812,0.027210884353741496,0.923076923076923,16.283076923076923,1.0,0.025539769951820484,12.263038548752824,0.9670950155763239,0.4615384615384615,0.9184541420118343,0.7015384615384614
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'SET6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER CUPS'})",0.05668934240362812,0.02947845804988662,0.027210884353741496,0.48,16.283076923076923,1.0,0.025539769951820484,1.866387580673295,0.994991987179487,0.4615384615384615,0.4642056074766355,0.7015384615384614
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'SET6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.02947845804988662,0.05668934240362812,0.027210884353741496,0.923076923076923,16.283076923076923,1.0,0.025539769951820484,12.263038548752824,0.9670950155763239,0.4615384615384615,0.9184541420118343,0.7015384615384614
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.02947845804988662,0.05668934240362812,0.027210884353741496,0.923076923076923,16.283076923076923,1.0,0.025539769951820484,12.263038548752824,0.9670950155763239,0.4615384615384615,0.9184541420118343,0.7015384615384614
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.02947845804988662,0.05668934240362812,0.027210884353741496,0.923076923076923,16.283076923076923,1.0,0.025539769951820484,12.263038548752824,0.9670950155763239,0.4615384615384615,0.9184541420118343,0.7015384615384614
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER PLATES'})",0.05668934240362812,0.02947845804988662,0.027210884353741496,0.48,16.283076923076923,1.0,0.025539769951820484,1.866387580673295,0.994991987179487,0.4615384615384615,0.4642056074766355,0.7015384615384614
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES'})",0.05668934240362812,0.02947845804988662,0.027210884353741496,0.48,16.283076923076923,1.0,0.025539769951820484,1.866387580673295,0.994991987179487,0.4615384615384615,0.4642056074766355,0.7015384615384614
frozenset({'POPPYS PLAYHOUSE KITCHEN'}),frozenset({'POPPYS PLAYHOUSE BEDROOM '}),0.05442176870748299,0.03854875283446712,0.034013605442176874,0.6250000000000001,16.213235294117652,1.0,0.03191571413145757,2.563869992441422,0.9923261390887289,0.576923076923077,0.6099646226415095,0.7536764705882354
frozenset({'POPPYS PLAYHOUSE BEDROOM '}),frozenset({'POPPYS PLAYHOUSE KITCHEN'}),0.03854875283446712,0.05442176870748299,0.034013605442176874,0.8823529411764707,16.21323529411765,1.0,0.03191571413145757,8.0374149659864,0.975943396226415,0.576923076923077,0.8755818874312316,0.7536764705882354
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'SET6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS', 'SET6 RED SPOTTY PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.027210884353741496,0.05668934240362812,0.024943310657596373,0.9166666666666667,16.17,1.0,0.023400743517361593,11.319727891156473,0.9643992371265098,0.4230769230769231,0.911658653846154,0.6783333333333333
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER PLATES'})",0.05668934240362812,0.027210884353741496,0.024943310657596373,0.44,16.17,1.0,0.023400743517361593,1.73712342079689,0.9945367132867131,0.4230769230769231,0.4243356643356644,0.6783333333333333
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'SET6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER PLATES'})",0.05668934240362812,0.027210884353741496,0.024943310657596373,0.44,16.17,1.0,0.023400743517361593,1.73712342079689,0.9945367132867131,0.4230769230769231,0.4243356643356644,0.6783333333333333
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'SET6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.027210884353741496,0.05668934240362812,0.024943310657596373,0.9166666666666667,16.17,1.0,0.023400743517361593,11.319727891156473,0.9643992371265098,0.4230769230769231,0.911658653846154,0.6783333333333333
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'SET6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS', 'SET6 RED SPOTTY PAPER CUPS'})",0.05668934240362812,0.027210884353741496,0.024943310657596373,0.44,16.17,1.0,0.023400743517361593,1.73712342079689,0.9945367132867131,0.4230769230769231,0.4243356643356644,0.6783333333333333
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES'})",0.05668934240362812,0.027210884353741496,0.024943310657596373,0.44,16.17,1.0,0.023400743517361593,1.73712342079689,0.9945367132867131,0.4230769230769231,0.4243356643356644,0.6783333333333333
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS', 'SET6 RED SPOTTY PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.027210884353741496,0.05668934240362812,0.024943310657596373,0.9166666666666667,16.17,1.0,0.023400743517361593,11.319727891156473,0.9643992371265098,0.4230769230769231,0.911658653846154,0.6783333333333333
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS', 'SET6 RED SPOTTY PAPER PLATES'})",0.05668934240362812,0.027210884353741496,0.024943310657596373,0.44,16.17,1.0,0.023400743517361593,1.73712342079689,0.9945367132867131,0.4230769230769231,0.4243356643356644,0.6783333333333333
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS', 'SET6 RED SPOTTY PAPER CUPS'})",0.05668934240362812,0.027210884353741496,0.024943310657596373,0.44,16.17,1.0,0.023400743517361593,1.73712342079689,0.9945367132867131,0.4230769230769231,0.4243356643356644,0.6783333333333333
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.027210884353741496,0.05668934240362812,0.024943310657596373,0.9166666666666667,16.17,1.0,0.023400743517361593,11.319727891156473,0.9643992371265098,0.4230769230769231,0.911658653846154,0.6783333333333333
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER CUPS'})",0.05668934240362812,0.027210884353741496,0.024943310657596373,0.44,16.17,1.0,0.023400743517361593,1.73712342079689,0.9945367132867131,0.4230769230769231,0.4243356643356644,0.6783333333333333
"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.027210884353741496,0.05668934240362812,0.024943310657596373,0.9166666666666667,16.17,1.0,0.023400743517361593,11.319727891156473,0.9643992371265098,0.4230769230769231,0.911658653846154,0.6783333333333333
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.027210884353741496,0.05668934240362812,0.024943310657596373,0.9166666666666667,16.17,1.0,0.023400743517361593,11.319727891156473,0.9643992371265098,0.4230769230769231,0.911658653846154,0.6783333333333333
"frozenset({'SET20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS', 'SET6 RED SPOTTY PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.027210884353741496,0.05668934240362812,0.024943310657596373,0.9166666666666667,16.17,1.0,0.023400743517361593,11.319727891156473,0.9643992371265098,0.4230769230769231,0.911658653846154,0.6783333333333333
frozenset({'PACK OF 6 SKULL PAPER PLATES'}),frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.049886621315192746,0.05668934240362812,0.045351473922902494,0.9090909090909091,16.036363636363635,1.0,0.042523434165805396,10.376417233560087,0.9868735083532219,0.7407407407407407,0.9036276223776224,0.8545454545454545
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.05668934240362812,0.049886621315192746,0.045351473922902494,0.7999999999999999,16.036363636363635,1.0,0.042523434165805396,4.750566893424034,0.9939903846153845,0.7407407407407407,0.7894988066825775,0.8545454545454545
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET6 RED SPOTTY PAPER PLATES', 'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER CUPS'})",0.05668934240362812,0.022675736961451247,0.02040816326530612,0.35999999999999993,15.875999999999998,1.0,0.019122690648443803,1.5270691609977323,0.9933226495726494,0.34615384615384615,0.3451508120649651,0.6299999999999999
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER PLATES'})",0.05668934240362812,0.022675736961451247,0.02040816326530612,0.35999999999999993,15.875999999999998,1.0,0.019122690648443803,1.5270691609977323,0.9933226495726494,0.34615384615384615,0.3451508120649651,0.6299999999999999
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 20 SKULL PAPER NAPKINS'})",0.05668934240362812,0.022675736961451247,0.02040816326530612,0.35999999999999993,15.875999999999998,1.0,0.019122690648443803,1.5270691609977323,0.9933226495726494,0.34615384615384615,0.3451508120649651,0.6299999999999999
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES'})",0.05668934240362812,0.022675736961451247,0.02040816326530612,0.35999999999999993,15.875999999999998,1.0,0.019122690648443803,1.5270691609977323,0.9933226495726494,0.34615384615384615,0.3451508120649651,0.6299999999999999
"frozenset({'SET6 RED SPOTTY PAPER PLATES', 'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.022675736961451247,0.05668934240362812,0.02040816326530612,0.8999999999999999,15.875999999999998,1.0,0.019122690648443803,9.433106575963711,0.9587522557360143,0.34615384615384615,0.8939903846153845,0.6299999999999999
"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.022675736961451247,0.05668934240362812,0.02040816326530612,0.8999999999999999,15.875999999999998,1.0,0.019122690648443803,9.433106575963711,0.9587522557360143,0.34615384615384615,0.8939903846153845,0.6299999999999999
"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.022675736961451247,0.05668934240362812,0.02040816326530612,0.8999999999999999,15.875999999999998,1.0,0.019122690648443803,9.433106575963711,0.9587522557360143,0.34615384615384615,0.8939903846153845,0.6299999999999999
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER CUPS'})",0.05668934240362812,0.022675736961451247,0.02040816326530612,0.35999999999999993,15.875999999999998,1.0,0.019122690648443803,1.5270691609977323,0.9933226495726494,0.34615384615384615,0.3451508120649651,0.6299999999999999
"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.022675736961451247,0.05668934240362812,0.02040816326530612,0.8999999999999999,15.875999999999998,1.0,0.019122690648443803,9.433106575963711,0.9587522557360143,0.34615384615384615,0.8939903846153845,0.6299999999999999
"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.022675736961451247,0.05668934240362812,0.02040816326530612,0.8999999999999999,15.875999999999998,1.0,0.019122690648443803,9.433106575963711,0.9587522557360143,0.34615384615384615,0.8939903846153845,0.6299999999999999
"frozenset({'SET OF 9 HEART SHAPED BALLOONS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.022675736961451247,0.05668934240362812,0.02040816326530612,0.8999999999999999,15.875999999999998,1.0,0.019122690648443803,9.433106575963711,0.9587522557360143,0.34615384615384615,0.8939903846153845,0.6299999999999999
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET OF 9 HEART SHAPED BALLOONS', 'PACK OF 20 SKULL PAPER NAPKINS'})",0.05668934240362812,0.022675736961451247,0.02040816326530612,0.35999999999999993,15.875999999999998,1.0,0.019122690648443803,1.5270691609977323,0.9933226495726494,0.34615384615384615,0.3451508120649651,0.6299999999999999
frozenset({'POPPYS PLAYHOUSE LIVINGROOM '}),frozenset({'POPPYS PLAYHOUSE KITCHEN'}),0.031746031746031744,0.05442176870748299,0.027210884353741496,0.8571428571428572,15.750000000000002,1.0,0.025483209156678545,6.619047619047622,0.9672131147540984,0.4615384615384615,0.8489208633093526,0.6785714285714286
frozenset({'POPPYS PLAYHOUSE KITCHEN'}),frozenset({'POPPYS PLAYHOUSE LIVINGROOM '}),0.05442176870748299,0.031746031746031744,0.027210884353741496,0.5,15.75,1.0,0.025483209156678545,1.9365079365079365,0.9904076738609113,0.4615384615384615,0.48360655737704916,0.6785714285714286
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'PLASTERS IN TIN SPACEBOY'})","frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'LUNCH BOX I LOVE LONDON'})",0.047619047619047616,0.027210884353741496,0.02040816326530612,0.42857142857142855,15.75,1.0,0.019112406867508907,1.7023809523809523,0.9833333333333334,0.37499999999999994,0.4125874125874126,0.5892857142857143
"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'LUNCH BOX I LOVE LONDON'})","frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'PLASTERS IN TIN SPACEBOY'})",0.027210884353741496,0.047619047619047616,0.02040816326530612,0.75,15.75,1.0,0.019112406867508907,3.8095238095238093,0.9627039627039627,0.37499999999999994,0.7374999999999999,0.5892857142857143
"frozenset({'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.03854875283446712,0.05668934240362812,0.034013605442176874,0.8823529411764707,15.564705882352943,1.0,0.031828301993510937,8.018140589569168,0.9732704402515724,0.5555555555555557,0.8752828054298644,0.7411764705882353
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER PLATES'})",0.05668934240362812,0.03854875283446712,0.034013605442176874,0.6,15.564705882352941,1.0,0.031828301993510937,2.403628117913832,0.9919871794871795,0.5555555555555557,0.5839622641509433,0.7411764705882353
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'PLASTERS IN TIN SPACEBOY'})","frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'ALARM CLOCK BAKELIKE PINK'})",0.034013605442176874,0.04308390022675737,0.022675736961451247,0.6666666666666666,15.473684210526315,1.0,0.021210298178228205,2.8707482993197275,0.9683098591549296,0.4166666666666666,0.6516587677725119,0.5964912280701754
"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'ALARM CLOCK BAKELIKE PINK'})","frozenset({'ALARM CLOCK BAKELIKE GREEN', 'PLASTERS IN TIN SPACEBOY'})",0.04308390022675737,0.034013605442176874,0.022675736961451247,0.5263157894736842,15.473684210526313,1.0,0.021210298178228205,2.039304610733182,0.9774881516587677,0.4166666666666666,0.5096367679762788,0.5964912280701754
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'SET6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER PLATES'})",0.05668934240362812,0.036281179138321996,0.031746031746031744,0.5599999999999999,15.434999999999999,1.0,0.02968927555905204,2.190270047412904,0.9914148351648352,0.5185185185185184,0.543435294117647,0.7174999999999999
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER PLATES'})",0.05668934240362812,0.036281179138321996,0.031746031746031744,0.5599999999999999,15.434999999999999,1.0,0.02968927555905204,2.190270047412904,0.9914148351648352,0.5185185185185184,0.543435294117647,0.7174999999999999
frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'PACK OF 6 SKULL PAPER PLATES', 'SET6 RED SPOTTY PAPER CUPS'})",0.05668934240362812,0.036281179138321996,0.031746031746031744,0.5599999999999999,15.434999999999999,1.0,0.02968927555905204,2.190270047412904,0.9914148351648352,0.5185185185185184,0.543435294117647,0.7174999999999999
